cat,name,ra,dec,size,bri
NGC,4975,13h08m00s,-05d01m00s,0.5,2
NGC,4976,13h08m36s,-49d30m00s,4.3,2
NGC,4980,13h09m12s,-28d38m00s,2.2,1
NGC,4981,13h08m48s,-06d47m00s,2.8,2
NGC,4984,13h09m00s,-15d31m00s,2.8,2
NGC,499,01h23m12s,+33d28m00s,2.0,2
NGC,4995,13h09m42s,-07d50m00s,2.5,2
NGC,4999,13h09m36s,+01d40m00s,2.6,1
NGC,5000,13h09m48s,+28d54m00s,1.9,1
NGC,5004,13h11m06s,+29d38m00s,1.9,1
NGC,5005,13h10m54s,+37d03m00s,5.4,2
NGC,5011,13h12m54s,-43d06m00s,2.0,1
NGC,5012,13h11m36s,+22d55m00s,2.9,1
NGC,5014,13h11m30s,+36d17m00s,1.7,1
NGC,5015,13h12m24s,-04d19m00s,1.9,1
NGC,5016,13h12m06s,+24d06m00s,1.9,1
NGC,5017,13h12m54s,-16d46m00s,1.7,1
NGC,5018,13h13m00s,-19d31m00s,2.6,2
NGC,5022,13h13m30s,-19d33m00s,2.5,1
NGC,5023,13h12m12s,+44d02m00s,6.5,2
NGC,5024,13h12m54s,+18d10m00s,12.6,3
NGC,5026,13h14m12s,-42d58m00s,2.3,1
NGC,5028,13h13m48s,-13d03m00s,1.7,1
NGC,5030,13h13m54s,-16d30m00s,1.9,1
NGC,5033,13h13m24s,+36d36m00s,10.5,2
NGC,5035,13h14m48s,-16d30m00s,1.6,1
NGC,5037,13h15m00s,-16d35m00s,2.5,1
NGC,5042,13h15m30s,-23d59m00s,4.2,1
NGC,5044,13h15m24s,-16d23m00s,2.6,2
NGC,5046,13h15m48s,-16d20m00s,1.2,1
NGC,5047,13h15m48s,-16d31m00s,3.0,1
NGC,5049,13h16m00s,-16d24m00s,2.1,1
NGC,5051,13h16m18s,-28d17m00s,1.4,2
NGC,5053,13h16m24s,+17d42m00s,10.5,2
NGC,5054,13h17m00s,-16d38m00s,5.0,2
NGC,5055,13h15m48s,+42d02m00s,12.3,3
NGC,5061,13h18m06s,-26d50m00s,2.6,2
NGC,5064,13h19m00s,-47d55m00s,2.8,1
NGC,5068,13h18m54s,-21d02m00s,6.9,2
NGC,507,01h23m42s,+33d15m00s,4.3,2
NGC,5073,13h19m24s,-14d52m00s,3.5,1
NGC,5074,13h18m24s,+31d28m00s,1.0,1
NGC,5077,13h19m30s,-12d39m00s,2.0,2
NGC,5078,13h19m48s,-27d24m00s,3.2,2
NGC,5079,13h19m36s,-12d42m00s,1.7,2
NGC,508,01h23m42s,+33d17m00s,1.6,1
NGC,5082,13h20m54s,-43d42m00s,3.1,2
NGC,5084,13h20m18s,-21d50m00s,4.8,2
NGC,5085,13h20m18s,-24d26m00s,3.4,2
NGC,5087,13h20m24s,-20d37m00s,2.3,2
NGC,5088,13h20m18s,-12d34m00s,2.7,1
NGC,5089,13h19m36s,+30d15m00s,2.1,1
NGC,509,01h23m24s,+09d26m00s,1.7,1
NGC,5090,13h21m06s,-43d44m00s,2.6,1
NGC,5091,13h21m12s,-43d44m00s,2.2,2
NGC,5098,13h20m12s,+33d09m00s,0.9,1
NGC,51,00h14m36s,+48d15m00s,1.8,1
NGC,5101,13h21m48s,-27d26m00s,5.5,2
NGC,5102,13h22m00s,-36d38m00s,9.3,2
NGC,5105,13h21m48s,-13d13m00s,2.6,1
NGC,5107,13h21m24s,+38d32m00s,1.9,1
NGC,5109,13h20m54s,+57d39m00s,1.9,1
NGC,5112,13h21m54s,+38d44m00s,3.9,2
NGC,5116,13h22m54s,+26d59m00s,2.2,1
NGC,5117,13h23m00s,+28d19m00s,2.3,1
NGC,5120,13h26m06s,-63d25m00s,3.0,1
NGC,5121,13h24m48s,-37d41m00s,2.3,2
NGC,5127,13h23m48s,+31d34m00s,2.6,1
NGC,5128,13h25m30s,-43d01m00s,18.2,3
NGC,5134,13h25m18s,-21d08m00s,2.8,2
NGC,5135,13h25m42s,-29d50m00s,2.4,1
NGC,5138,13h27m18s,-59d01m00s,8.0,3
NGC,5139,13h26m48s,-47d29m00s,36.3,3
NGC,514,01h24m06s,+12d55m00s,3.5,2
NGC,5140,13h26m18s,-33d53m00s,0.5,1
NGC,5141,13h24m54s,+36d23m00s,1.7,1
NGC,5142,13h25m00s,+36d24m00s,1.1,1
NGC,5144,13h22m54s,+70d31m00s,1.4,1
NGC,5145,13h25m12s,+43d15m00s,2.3,1
NGC,5147,13h26m18s,+02d06m00s,1.8,2
NGC,5148,13h26m36s,+02d19m00s,1.1,2
NGC,5150,13h27m36s,-29d34m00s,1.4,1
NGC,5156,13h28m42s,-48d55m00s,2.1,1
NGC,516,01h24m06s,+09d33m00s,1.6,1
NGC,5161,13h29m12s,-33d10m00s,5.4,2
NGC,5164,13h27m12s,+55d29m00s,1.2,1
NGC,5168,13h31m12s,-60d56m00s,4.0,2
NGC,5169,13h28m12s,+46d40m00s,2.4,1
NGC,5170,13h29m48s,-17d58m00s,8.1,2
NGC,5172,13h29m18s,+17d03m00s,3.3,2
NGC,5173,13h28m24s,+46d36m00s,1.3,1
NGC,518,01h24m18s,+09d20m00s,1.9,1
NGC,5189,13h33m30s,-65d59m00s,2.6,2
NGC,5193,13h31m54s,-33d14m00s,1.8,1
NGC,5194,13h29m54s,+47d12m00s,11.0,3
NGC,5195,13h30m00s,+47d16m00s,5.4,2
NGC,5198,13h30m12s,+46d40m00s,2.1,1
NGC,520,01h24m36s,+03d48m00s,4.8,2
NGC,5204,13h29m36s,+58d25m00s,4.8,2
NGC,5205,13h29m54s,+62d31m00s,3.4,1
NGC,521,01h24m36s,+01d44m00s,3.4,1
NGC,5216,13h32m06s,+62d42m00s,3.0,1
NGC,5218,13h32m12s,+62d46m00s,2.1,1
NGC,522,01h24m48s,+10d00m00s,2.8,1
NGC,5223,13h34m24s,+34d42m00s,1.8,1
NGC,5227,13h35m18s,+01d25m00s,1.9,1
NGC,5229,13h34m06s,+47d55m00s,3.3,1
NGC,523,01h25m18s,+34d02m00s,3.1,1
NGC,5230,13h35m30s,+13d40m00s,2.2,1
NGC,5234,13h37m30s,-49d50m00s,1.2,2
NGC,5236,13h37m00s,-29d52m00s,11.2,3
NGC,5238,13h34m42s,+51d37m00s,2.0,1
NGC,524,01h24m48s,+09d32m00s,3.2,2
NGC,5243,13h36m12s,+38d21m00s,1.7,1
NGC,5247,13h38m06s,-17d53m00s,5.4,2
NGC,5248,13h37m30s,+08d53m00s,6.5,2
NGC,5253,13h39m54s,-31d39m00s,4.0,2
NGC,5254,13h39m36s,-11d30m00s,3.2,1
NGC,5256,13h38m18s,+48d17m00s,1.4,1
NGC,5257,13h39m54s,+00d50m00s,1.9,1
NGC,5258,13h40m00s,+00d50m00s,1.8,1
NGC,5260,13h40m24s,-23d51m00s,1.9,1
NGC,5264,13h41m36s,-29d55m00s,1.8,1
NGC,5266,13h43m00s,-48d11m00s,3.2,2
NGC,5272,13h42m12s,+28d23m00s,16.2,3
NGC,5273,13h42m06s,+35d39m00s,3.1,2
NGC,5276,13h42m24s,+35d38m00s,1.1,1
NGC,5278,13h41m36s,+55d40m00s,1.4,1
NGC,5279,13h41m42s,+55d40m00s,1.3,1
NGC,5281,13h46m36s,-62d54m00s,5.0,3
NGC,5283,13h41m06s,+67d40m00s,1.3,1
NGC,5286,13h46m24s,-51d22m00s,9.1,3
NGC,5288,13h48m42s,-64d41m00s,4.0,2
NGC,5289,13h45m06s,+41d30m00s,1.9,1
NGC,5290,13h45m18s,+41d43m00s,3.7,1
NGC,5291,13h47m24s,-30d25m00s,1.4,2
NGC,5292,13h47m42s,-30d57m00s,1.6,1
NGC,5293,13h46m54s,+16d16m00s,1.9,1
NGC,5296,13h46m18s,+43d51m00s,1.2,1
NGC,5297,13h46m24s,+43d52m00s,5.6,2
NGC,5298,13h48m12s,-30d27m00s,1.4,1
NGC,5299,13h50m24s,-59d56m00s,30.0,2
NGC,53,00h14m42s,-60d20m00s,2.1,2
NGC,530,01h24m42s,-01d35m00s,1.9,1
NGC,5300,13h48m18s,+03d57m00s,3.9,2
NGC,5301,13h46m24s,+46d06m00s,4.4,1
NGC,5302,13h48m48s,-30d31m00s,1.7,1
NGC,5303,13h47m48s,+38d18m00s,1.1,1
NGC,5304,13h50m00s,-30d35m00s,1.0,1
NGC,5307,13h51m06s,-51d12m00s,0.2,2
NGC,5308,13h47m00s,+60d58m00s,3.5,2
NGC,5313,13h49m42s,+39d59m00s,1.9,1
NGC,5315,13h53m54s,-66d31m00s,0.1,1
NGC,5316,13h53m54s,-61d52m00s,14.0,3
NGC,532,01h25m18s,+09d16m00s,2.8,1
NGC,5320,13h50m18s,+41d22m00s,3.5,1
NGC,5322,13h49m18s,+60d12m00s,5.5,2
NGC,5324,13h52m06s,-06d03m00s,2.4,2
NGC,5326,13h50m48s,+39d34m00s,2.5,1
NGC,5328,13h52m54s,-28d29m00s,1.7,2
NGC,533,01h25m30s,+01d46m00s,3.7,1
NGC,5333,13h54m30s,-48d31m00s,1.9,2
NGC,5334,13h52m54s,-01d07m00s,4.4,2
NGC,5339,13h53m48s,-07d56m00s,2.1,2
NGC,5347,13h53m18s,+33d29m00s,1.9,1
NGC,5348,13h54m12s,+05d14m00s,3.6,1
NGC,535,01h25m30s,-01d25m00s,1.3,1
NGC,5350,13h53m24s,+40d22m00s,3.2,2
NGC,5351,13h53m30s,+37d55m00s,3.1,1
NGC,5353,13h53m30s,+40d17m00s,2.8,2
NGC,5354,13h53m30s,+40d18m00s,2.3,2
NGC,5356,13h55m00s,+05d20m00s,3.2,1
NGC,536,01h26m24s,+34d43m00s,3.7,1
NGC,5360,13h55m42s,+04d59m00s,2.0,1
NGC,5362,13h54m54s,+41d19m00s,2.4,1
NGC,5363,13h56m06s,+05d15m00s,4.2,2
NGC,5364,13h56m12s,+05d01m00s,7.1,2
NGC,5365,13h57m54s,-43d57m00s,3.1,2
NGC,5367,13h57m42s,-39d59m00s,4.0,2
NGC,5368,13h54m30s,+54d20m00s,1.1,1
NGC,5371,13h55m42s,+40d28m00s,4.4,2
NGC,5374,13h57m30s,+06d06m00s,1.9,1
NGC,5375,13h56m48s,+29d10m00s,3.5,2
NGC,5376,13h55m18s,+59d30m00s,2.1,1
NGC,5377,13h56m18s,+47d14m00s,4.6,2
NGC,5378,13h56m48s,+37d48m00s,2.7,1
NGC,5379,13h55m36s,+59d45m00s,2.2,1
NGC,538,01h25m24s,-01d33m00s,1.3,1
NGC,5380,13h56m54s,+37d37m00s,2.1,1
NGC,5381,14h00m36s,-59d34m00s,14.0,2
NGC,5383,13h57m06s,+41d51m00s,3.5,2
NGC,5387,13h58m24s,+06d04m00s,1.8,1
NGC,5389,13h56m06s,+59d44m00s,4.1,1
NGC,539,01h25m18s,-18d09m00s,1.8,1
NGC,5394,13h58m36s,+37d27m00s,1.9,1
NGC,5395,13h58m36s,+37d25m00s,3.1,2
NGC,5398,14h01m24s,-33d04m00s,2.9,1
NGC,540,01h27m06s,-20d02m00s,1.4,2
NGC,5403,13h59m54s,+38d11m00s,3.2,1
NGC,5406,14h00m18s,+38d55m00s,2.1,1
NGC,541,01h25m42s,-01d23m00s,2.7,2
NGC,5422,14h00m42s,+55d10m00s,3.9,1
NGC,5426,14h03m24s,-06d04m00s,2.9,1
NGC,5427,14h03m24s,-06d02m00s,2.5,2
NGC,543,01h25m48s,-01d18m00s,0.7,1
NGC,5430,14h00m48s,+59d20m00s,2.4,1
NGC,5433,14h02m30s,+32d31m00s,1.7,1
NGC,5440,14h03m00s,+34d46m00s,3.3,1
NGC,5443,14h02m12s,+55d49m00s,2.8,1
NGC,5444,14h03m24s,+35d08m00s,2.7,1
NGC,5448,14h02m48s,+49d10m00s,4.2,2
NGC,545,01h26m00s,-01d20m00s,3.0,1
NGC,5452,13h54m30s,+78d13m00s,2.3,1
NGC,5457,14h03m12s,+54d21m00s,26.9,3
NGC,5460,14h07m36s,-48d19m00s,25.0,3
NGC,5464,14h07m06s,-30d01m00s,1.0,1
NGC,5465,14h06m24s,-05d32m00s,0.8,1
NGC,5466,14h05m30s,+28d32m00s,11.0,2
NGC,5468,14h06m36s,-05d27m00s,2.5,2
NGC,547,01h26m00s,-01d21m00s,1.7,1
NGC,5472,14h06m54s,-05d28m00s,1.4,1
NGC,5473,14h04m42s,+54d54m00s,2.6,2
NGC,5474,14h05m00s,+53d40m00s,4.5,2
NGC,5475,14h05m12s,+55d45m00s,2.2,1
NGC,5477,14h05m36s,+54d28m00s,1.7,1
NGC,548,01h26m00s,-01d14m00s,1.5,2
NGC,5480,14h06m24s,+50d43m00s,1.8,1
NGC,5481,14h06m42s,+50d43m00s,1.7,1
NGC,5483,14h10m24s,-43d19m00s,3.1,2
NGC,5485,14h07m12s,+55d00m00s,2.6,2
NGC,5486,14h07m24s,+55d06m00s,1.7,1
NGC,5489,14h12m00s,-46d05m00s,1.4,2
NGC,549,01h25m30s,-38d16m00s,2.0,2
NGC,5490,14h10m00s,+17d33m00s,2.6,1
NGC,5492,14h10m30s,+19d37m00s,1.8,1
NGC,5493,14h11m30s,-05d03m00s,2.0,2
NGC,5494,14h12m24s,-30d39m00s,2.2,1
NGC,5496,14h11m36s,-01d09m00s,4.4,1
NGC,55,00h14m54s,-39d11m00s,32.4,3
NGC,550,01h26m42s,+02d01m00s,1.7,1
NGC,5506,14h13m12s,-03d13m00s,2.9,1
NGC,5507,14h13m18s,-03d09m00s,2.0,1
NGC,5523,14h14m48s,+25d19m00s,4.5,1
NGC,5529,14h15m36s,+36d13m00s,5.9,1
NGC,5530,14h18m30s,-43d24m00s,4.1,2
NGC,5532,14h16m54s,+10d48m00s,1.9,2
NGC,5533,14h16m06s,+35d21m00s,3.2,2
NGC,5534,14h17m42s,-07d25m00s,1.4,1
NGC,5544,14h17m00s,+36d34m00s,1.1,1
NGC,5545,14h17m06s,+36d35m00s,1.3,1
NGC,5548,14h18m00s,+25d08m00s,1.9,1
NGC,5556,14h20m36s,-29d15m00s,3.1,2
NGC,5557,14h18m24s,+36d30m00s,2.4,2
NGC,5560,14h20m06s,+04d00m00s,3.9,1
NGC,5566,14h20m18s,+03d56m00s,6.5,2
NGC,5569,14h20m30s,+03d59m00s,1.9,1
NGC,5574,14h20m54s,+03d14m00s,1.6,1
NGC,5576,14h21m06s,+03d16m00s,3.2,2
NGC,5577,14h21m12s,+03d26m00s,3.4,1
NGC,558,01h27m18s,-01d58m00s,0.7,2
NGC,5584,14h22m24s,-00d23m00s,3.3,2
NGC,5585,14h19m48s,+56d44m00s,5.5,2
NGC,5587,14h22m12s,+13d55m00s,2.9,1
NGC,559,01h29m30s,+63d18m00s,4.0,2
NGC,5592,14h23m54s,-28d41m00s,1.7,1
NGC,5595,14h24m12s,-16d43m00s,2.0,2
NGC,5596,14h22m30s,+37d07m00s,1.5,1
NGC,5597,14h24m30s,-16d46m00s,2.0,1
NGC,560,01h27m24s,-01d55m00s,2.3,1
NGC,5600,14h23m48s,+14d38m00s,1.4,1
NGC,5605,14h25m06s,-13d10m00s,1.8,1
NGC,5606,14h27m48s,-59d38m00s,3.0,3
NGC,5607,14h19m24s,+71d35m00s,1.1,1
NGC,5608,14h23m18s,+41d46m00s,2.7,1
NGC,5612,14h34m06s,-78d24m00s,2.0,1
NGC,5613,14h24m06s,+34d54m00s,1.1,1
NGC,5614,14h24m06s,+34d52m00s,2.7,2
NGC,5617,14h29m48s,-60d43m00s,10.0,3
NGC,5618,14h27m12s,-02d16m00s,1.8,1
NGC,5619,14h27m18s,+04d48m00s,2.5,1
NGC,562,01h28m24s,+48d23m00s,1.5,1
NGC,5630,14h27m36s,+41d16m00s,2.5,1
NGC,5631,14h26m36s,+56d35m00s,2.2,1
NGC,5633,14h27m30s,+46d09m00s,2.3,1
NGC,5634,14h29m36s,-05d59m00s,4.9,2
NGC,5635,14h28m30s,+27d25m00s,2.6,1
NGC,5636,14h29m42s,+03d16m00s,1.9,1
NGC,5638,14h29m42s,+03d14m00s,2.6,2
NGC,564,01h27m48s,-01d53m00s,1.8,1
NGC,5641,14h29m18s,+28d49m00s,2.7,1
NGC,5643,14h32m42s,-44d10m00s,4.6,2
NGC,5645,14h30m42s,+07d17m00s,2.6,1
NGC,565,01h28m12s,-01d18m00s,1.6,1
NGC,5650,14h30m48s,+06d00m00s,0.2,1
NGC,5653,14h30m12s,+31d13m00s,1.8,1
NGC,5656,14h30m24s,+35d19m00s,2.1,1
NGC,5660,14h29m48s,+49d37m00s,2.8,2
NGC,5662,14h35m12s,-56d33m00s,12.0,3
NGC,5665,14h32m24s,+08d05m00s,2.1,1
NGC,5667,14h30m24s,+59d29m00s,1.8,1
NGC,5668,14h33m24s,+04d27m00s,3.3,2
NGC,5669,14h32m42s,+09d53m00s,4.1,2
NGC,5670,14h35m42s,-45d57m00s,2.0,2
NGC,5672,14h32m36s,+31d40m00s,1.0,1
NGC,5673,14h31m30s,+49d58m00s,2.6,1
NGC,5676,14h32m48s,+49d28m00s,3.9,2
NGC,5678,14h32m06s,+57d55m00s,3.2,2
NGC,5682,14h34m48s,+48d40m00s,2.0,1
NGC,5683,14h34m54s,+48d40m00s,0.7,1
NGC,5687,14h34m54s,+54d29m00s,2.6,2
NGC,5688,14h39m30s,-45d02m00s,3.9,2
NGC,5689,14h35m30s,+48d45m00s,3.7,2
NGC,5690,14h37m42s,+02d17m00s,3.5,1
NGC,5691,14h37m54s,-00d24m00s,2.0,1
NGC,5692,14h38m18s,+03d24m00s,0.9,1
NGC,5693,14h36m12s,+48d35m00s,1.9,1
NGC,5694,14h39m36s,-26d32m00s,3.6,2
NGC,570,01h29m00s,-00d57m00s,2.5,1
NGC,5701,14h39m12s,+05d22m00s,4.7,2
NGC,5705,14h39m48s,-00d43m00s,2.8,1
NGC,5707,14h37m30s,+51d34m00s,2.8,1
NGC,5713,14h40m12s,-00d17m00s,2.8,2
NGC,5714,14h38m12s,+46d38m00s,3.0,1
NGC,5715,14h43m24s,-57d33m00s,6.0,2
NGC,5716,14h41m06s,-17d29m00s,1.9,1
NGC,5719,14h40m54s,-00d19m00s,3.4,1
NGC,5727,14h40m30s,+33d59m00s,2.3,1
NGC,5728,14h42m24s,-17d15m00s,2.8,2
NGC,5729,14h42m00s,-09d03m00s,3.0,1
NGC,5733,14h42m48s,-00d21m00s,1.3,1
NGC,5739,14h42m30s,+41d50m00s,2.2,1
NGC,5740,14h44m24s,+01d41m00s,3.1,2
NGC,5746,14h44m54s,+01d57m00s,7.9,2
NGC,5749,14h48m54s,-54d31m00s,8.0,2
NGC,5750,14h46m12s,-00d13m00s,2.9,2
NGC,5756,14h47m36s,-14d51m00s,2.0,1
NGC,5757,14h47m48s,-19d05m00s,2.1,1
NGC,576,01h28m54s,-51d36m00s,1.2,2
NGC,5764,14h53m36s,-52d41m00s,2.0,1
NGC,5768,14h52m06s,-02d32m00s,2.0,1
NGC,5772,14h51m42s,+40d36m00s,2.3,1
NGC,5774,14h53m42s,+03d35m00s,3.2,1
NGC,5775,14h54m00s,+03d33m00s,4.3,2
NGC,5777,14h51m18s,+58d58m00s,3.3,1
NGC,578,01h30m30s,-22d40m00s,4.8,2
NGC,5783,14h53m30s,+52d05m00s,3.0,1
NGC,5787,14h55m18s,+42d30m00s,1.2,1
NGC,5791,14h58m48s,-19d16m00s,2.4,1
NGC,5792,14h58m24s,-01d05m00s,7.2,2
NGC,5793,14h59m24s,-16d42m00s,1.8,1
NGC,5796,14h59m24s,-16d37m00s,1.9,1
NGC,5806,15h00m00s,+01d54m00s,3.1,2
NGC,581,01h33m12s,+60d42m00s,6.0,3
NGC,5811,15h00m30s,+01d37m00s,1.0,1
NGC,5812,15h01m00s,-07d27m00s,2.4,2
NGC,5813,15h01m12s,+01d42m00s,3.6,2
NGC,5820,14h58m42s,+53d53m00s,2.5,2
NGC,5822,15h05m12s,-54d21m00s,40.0,3
NGC,5823,15h05m42s,-55d36m00s,10.0,3
NGC,5824,15h04m00s,-33d04m00s,6.2,2
NGC,5827,15h01m48s,+25d58m00s,1.4,1
NGC,5829,15h02m42s,+23d20m00s,1.9,1
NGC,5831,15h04m06s,+01d13m00s,2.2,2
NGC,5832,14h57m48s,+71d41m00s,4.0,2
NGC,5838,15h05m24s,+02d06m00s,4.2,2
NGC,5839,15h05m30s,+01d38m00s,1.4,1
NGC,584,01h31m18s,-06d52m00s,3.8,2
NGC,5843,15h07m30s,-36d20m00s,2.0,2
NGC,5845,15h06m00s,+01d38m00s,0.9,1
NGC,5846,15h06m24s,+01d36m00s,3.4,2
NGC,5850,15h07m06s,+01d33m00s,4.3,2
NGC,5854,15h07m48s,+02d34m00s,2.7,2
NGC,5857,15h07m30s,+19d36m00s,1.4,1
NGC,5858,15h08m48s,-11d13m00s,1.4,1
NGC,5859,15h07m36s,+19d35m00s,3.0,1
NGC,586,01h31m36s,-06d54m00s,1.6,1
NGC,5860,15h06m36s,+42d38m00s,1.0,1
NGC,5861,15h09m18s,-11d19m00s,3.0,2
NGC,5864,15h09m36s,+03d03m00s,2.8,1
NGC,5866,15h06m30s,+55d46m00s,5.2,2
NGC,5873,15h12m48s,-38d08m00s,0.1,1
NGC,5874,15h07m54s,+54d45m00s,2.5,1
NGC,5875,15h09m12s,+52d32m00s,2.6,1
NGC,5876,15h09m30s,+54d30m00s,2.6,1
NGC,5878,15h13m48s,-14d16m00s,3.5,2
NGC,5879,15h09m48s,+57d00m00s,4.4,2
NGC,5882,15h16m48s,-45d39m00s,0.1,2
NGC,5885,15h15m06s,-10d05m00s,3.5,2
NGC,5888,15h13m06s,+41d16m00s,1.5,1
NGC,5889,15h13m18s,+41d20m00s,0.9,1
NGC,5893,15h13m36s,+41d58m00s,1.4,1
NGC,5894,15h11m42s,+59d49m00s,3.3,1
NGC,5897,15h17m24s,-21d01m00s,12.6,3
NGC,5898,15h18m12s,-24d06m00s,1.7,2
NGC,5899,15h15m00s,+42d03m00s,3.0,2
NGC,5900,15h15m06s,+42d13m00s,1.6,1
NGC,5903,15h18m36s,-24d04m00s,2.0,2
NGC,5904,15h18m36s,+02d05m00s,17.4,3
NGC,5905,15h15m24s,+55d31m00s,4.2,2
NGC,5906,15h15m48s,+56d20m00s,0.5,1
NGC,5907,15h15m54s,+56d19m00s,12.3,2
NGC,5908,15h16m42s,+55d25m00s,3.2,2
NGC,5915,15h21m36s,-13d06m00s,1.6,2
NGC,5916,15h21m36s,-13d10m00s,2.9,1
NGC,5920,15h21m48s,+07d42m00s,1.4,1
NGC,5921,15h21m54s,+05d04m00s,4.9,2
NGC,5922,15h21m12s,+41d40m00s,0.5,1
NGC,5923,15h21m12s,+41d43m00s,2.0,1
NGC,5925,15h27m42s,-54d31m00s,15.0,3
NGC,5927,15h28m00s,-50d40m00s,12.0,3
NGC,5929,15h26m06s,+41d40m00s,1.1,1
NGC,5930,15h26m06s,+41d41m00s,2.0,1
NGC,5936,15h30m00s,+12d59m00s,1.5,1
NGC,5938,15h36m24s,-66d52m00s,2.8,2
NGC,5946,15h35m30s,-50d40m00s,7.1,2
NGC,5949,15h28m00s,+64d46m00s,2.4,1
NGC,5951,15h33m42s,+15d00m00s,3.5,1
NGC,5953,15h34m30s,+15d12m00s,2.0,1
NGC,5954,15h34m36s,+15d12m00s,1.3,1
NGC,5957,15h35m24s,+12d03m00s,3.0,1
NGC,596,01h32m54s,-07d02m00s,3.5,2
NGC,5961,15h35m12s,+30d51m00s,0.8,1
NGC,5962,15h36m30s,+16d37m00s,2.8,2
NGC,5963,15h33m30s,+56d35m00s,3.5,2
NGC,5964,15h37m36s,+05d59m00s,4.2,1
NGC,5965,15h34m00s,+56d42m00s,5.4,1
NGC,5967,15h48m06s,-75d40m00s,2.9,2
NGC,5968,15h39m54s,-30d33m00s,2.2,1
NGC,5970,15h38m30s,+12d11m00s,3.0,2
NGC,5974,15h39m00s,+31d45m00s,0.5,1
NGC,5976,15h36m48s,+59d23m00s,1.0,1
NGC,5979,15h47m42s,-61d13m00s,0.1,2
NGC,598,01h33m54s,+30d39m00s,62.0,3
NGC,5980,15h41m24s,+15d47m00s,2.1,1
NGC,5981,15h37m54s,+59d23m00s,2.8,1
NGC,5982,15h38m42s,+59d21m00s,2.9,2
NGC,5984,15h42m54s,+14d14m00s,3.0,1
NGC,5985,15h39m36s,+59d20m00s,5.5,2
NGC,5986,15h46m06s,-37d47m00s,9.8,3
NGC,5987,15h39m54s,+58d05m00s,4.7,1
NGC,5992,15h44m24s,+41d05m00s,1.1,1
NGC,5999,15h52m12s,-56d28m00s,5.0,2
NGC,600,01h33m06s,-07d19m00s,3.5,1
NGC,6000,15h49m54s,-29d24m00s,1.9,2
NGC,6002,15h47m42s,+28d37m00s,0.2,1
NGC,6005,15h55m48s,-57d26m00s,3.0,2
NGC,6007,15h53m24s,+11d57m00s,1.9,1
NGC,6012,15h54m12s,+14d35m00s,2.3,1
NGC,6015,15h51m24s,+62d19m00s,5.4,2
NGC,6018,15h57m30s,+15d51m00s,1.8,1
NGC,6020,15h57m12s,+22d24m00s,1.7,1
NGC,6021,15h57m30s,+15d56m00s,2.1,1
NGC,6022,15h57m48s,+16d16m00s,0.8,1
NGC,6023,15h57m48s,+16d18m00s,1.4,1
NGC,6025,16h03m42s,-60d30m00s,12.0,3
NGC,6026,16h01m24s,-34d32m00s,0.8,2
NGC,6027,15h59m12s,+20d45m00s,2.2,1
NGC,6028,16h01m24s,+19d21m00s,1.7,1
NGC,6031,16h07m36s,-54d04m00s,2.0,3
NGC,6032,16h03m00s,+20d58m00s,1.8,1
NGC,6035,16h03m24s,+20d54m00s,1.2,1
NGC,6040,16h04m24s,+17d45m00s,1.6,1
NGC,6041,16h04m36s,+17d43m00s,1.6,1
NGC,6044,16h05m00s,+17d52m00s,0.5,1
NGC,6045,16h05m06s,+17d45m00s,1.3,1
NGC,6047,16h05m06s,+17d43m00s,1.3,1
NGC,6048,15h57m36s,+70d42m00s,2.5,1
NGC,6051,16h04m54s,+23d56m00s,1.9,1
NGC,6052,16h05m12s,+20d32m00s,1.0,1
NGC,6055,16h05m30s,+18d10m00s,1.5,1
NGC,6058,16h04m24s,+40d41m00s,0.4,1
NGC,6060,16h05m54s,+21d30m00s,2.2,1
NGC,6061,16h06m18s,+18d15m00s,1.4,1
NGC,6067,16h13m12s,-54d13m00s,13.0,3
NGC,6068,15h55m24s,+79d00m00s,1.2,1
NGC,6070,16h10m00s,+00d43m00s,3.6,2
NGC,6072,16h13m00s,-36d14m00s,1.2,1
NGC,6086,16h12m36s,+29d29m00s,2.0,1
NGC,6087,16h18m54s,-57d54m00s,12.0,3
NGC,609,01h37m12s,+64d33m00s,3.0,2
NGC,6090,16h11m42s,+52d27m00s,1.9,1
NGC,6093,16h17m00s,-22d59m00s,8.9,3
NGC,6101,16h25m48s,-72d12m00s,10.7,2
NGC,6106,16h18m48s,+07d25m00s,2.6,1
NGC,6109,16h17m42s,+35d00m00s,1.3,1
NGC,6115,16h24m36s,-51d58m00s,3.0,2
NGC,6118,16h21m48s,-02d17m00s,4.7,2
NGC,6120,16h19m48s,+37d47m00s,0.6,1
NGC,6121,16h23m36s,-26d32m00s,26.3,3
NGC,6124,16h25m36s,-40d40m00s,29.0,3
NGC,6128,16h19m06s,+57d59m00s,1.4,1
NGC,613,01h34m18s,-29d25m00s,5.8,2
NGC,6134,16h27m42s,-49d09m00s,7.0,3
NGC,6137,16h23m06s,+37d55m00s,2.2,1
NGC,6139,16h27m42s,-38d51m00s,5.5,2
NGC,6140,16h20m54s,+65d23m00s,6.2,2
NGC,6143,16h21m42s,+55d05m00s,1.2,1
NGC,6144,16h27m18s,-26d02m00s,9.3,2
NGC,615,01h35m06s,-07d20m00s,4.0,2
NGC,6152,16h32m42s,-52d37m00s,30.0,3
NGC,6153,16h31m30s,-40d15m00s,0.4,2
